in s,C1 in V
-2.95164E-01,1.010577E-02
-2.95158E-01,1.048724E-02
-2.95152E-01,1.079242E-02
-2.95146E-01,1.106708E-02
-2.95140E-01,1.123492E-02
-2.95134E-01,1.150958E-02
-2.95128E-01,1.173846E-02
-2.95122E-01,1.172321E-02
-2.95116E-01,1.190631E-02
-2.95110E-01,1.201312E-02
-2.95104E-01,1.216571E-02
-2.95098E-01,1.230304E-02
-2.95092E-01,1.253192E-02
-2.95086E-01,1.276080E-02
-2.95080E-01,1.282184E-02
-2.95074E-01,1.306598E-02
-2.95068E-01,1.349323E-02
-2.95062E-01,1.361530E-02
-2.95056E-01,1.393573E-02
-2.95050E-01,1.425616E-02
-2.95044E-01,1.465289E-02
-2.95038E-01,1.485126E-02
-2.95032E-01,1.503436E-02
-2.95026E-01,1.543109E-02
-2.95020E-01,1.581256E-02
-2.95014E-01,1.627032E-02
-2.95008E-01,1.631610E-02
-2.95002E-01,1.656024E-02
-2.94996E-01,1.678912E-02
-2.94990E-01,1.709430E-02
-2.94984E-01,1.750629E-02
-2.94978E-01,1.770465E-02
-2.94972E-01,1.779620E-02
-2.94966E-01,1.770465E-02
-2.94960E-01,1.771991E-02
-2.94954E-01,1.765887E-02
-2.94948E-01,1.761310E-02
-2.94942E-01,1.759784E-02
-2.94936E-01,1.744525E-02
-2.94930E-01,1.724689E-02
-2.94924E-01,1.703326E-02
-2.94918E-01,1.668231E-02
-2.94912E-01,1.622455E-02
-2.94906E-01,1.593463E-02
-2.94900E-01,1.576678E-02
-2.94894E-01,1.570575E-02
-2.94888E-01,1.570575E-02
-2.94882E-01,1.564471E-02
-2.94876E-01,1.540057E-02
-2.94870E-01,1.529376E-02
-2.94864E-01,1.514117E-02
-2.94858E-01,1.488177E-02
-2.94852E-01,1.460712E-02
-2.94846E-01,1.425616E-02
-2.94840E-01,1.382892E-02
-2.94834E-01,1.326434E-02
-2.94828E-01,1.286761E-02
-2.94822E-01,1.225726E-02
-2.94816E-01,1.184528E-02
-2.94810E-01,1.137225E-02
-2.94804E-01,1.109760E-02
-2.94798E-01,1.059406E-02
-2.94792E-01,9.998962E-03
-2.94786E-01,9.312317E-03
-2.94780E-01,8.824036E-03
-2.94774E-01,8.244202E-03
-2.94768E-01,7.771179E-03
-2.94762E-01,7.404968E-03
-2.94756E-01,6.916687E-03
-2.94750E-01,6.550476E-03
-2.94744E-01,6.123230E-03
-2.94738E-01,5.772278E-03
-2.94732E-01,5.467102E-03
-2.94726E-01,5.131409E-03
-2.94720E-01,4.704163E-03
-2.94714E-01,4.261658E-03
-2.94708E-01,4.048035E-03
-2.94702E-01,3.575012E-03
-2.94696E-01,3.163025E-03
-2.94690E-01,2.751038E-03
-2.94684E-01,2.537415E-03
-2.94678E-01,2.216980E-03
-2.94672E-01,2.186462E-03
-2.94666E-01,1.942322E-03
-2.94660E-01,1.652405E-03
-2.94654E-01,1.331970E-03
-2.94648E-01,1.026794E-03
-2.94642E-01,5.690308E-04
-2.94636E-01,2.028198E-04
-2.94630E-01,-1.176147E-04
-2.94624E-01,-3.312378E-04
-2.94618E-01,-5.143433E-04
-2.94612E-01,-8.500366E-04
-2.94606E-01,-1.262024E-03
-2.94600E-01,-1.628235E-03
-2.94594E-01,-2.101257E-03
-2.94588E-01,-2.604797E-03
-2.94582E-01,-2.986267E-03
-2.94576E-01,-3.367737E-03
-2.94570E-01,-3.871277E-03
-2.94564E-01,-4.283264E-03
-2.94558E-01,-4.481628E-03
-2.94552E-01,-4.573181E-03
-2.94546E-01,-4.969910E-03
-2.94540E-01,-5.198792E-03
-2.94534E-01,-5.412415E-03
-2.94528E-01,-5.626038E-03
-2.94522E-01,-5.885437E-03
-2.94516E-01,-6.144836E-03
-2.94510E-01,-6.358459E-03
-2.94504E-01,-6.694153E-03
-2.94498E-01,-7.060364E-03
-2.94492E-01,-7.304504E-03
-2.94486E-01,-7.655457E-03
-2.94480E-01,-7.853821E-03
-2.94474E-01,-8.113220E-03
-2.94468E-01,-8.479431E-03
-2.94462E-01,-8.632019E-03
-2.94456E-01,-8.876160E-03
-2.94450E-01,-9.105042E-03
-2.94444E-01,-9.242371E-03
-2.94438E-01,-9.455994E-03
-2.94432E-01,-9.684875E-03
-2.94426E-01,-1.005109E-02
-2.94420E-01,-1.023419E-02
-2.94414E-01,-1.043256E-02
-2.94408E-01,-1.055463E-02
-2.94402E-01,-1.078351E-02
-2.94396E-01,-1.084454E-02
-2.94390E-01,-1.087506E-02
-2.94384E-01,-1.098187E-02
-2.94378E-01,-1.098187E-02
-2.94372E-01,-1.113446E-02
-2.94366E-01,-1.104291E-02
-2.94360E-01,-1.092084E-02
-2.94354E-01,-1.078351E-02
-2.94348E-01,-1.072247E-02
-2.94342E-01,-1.072247E-02
-2.94336E-01,-1.075299E-02
-2.94330E-01,-1.072247E-02
-2.94324E-01,-1.069196E-02
-2.94318E-01,-1.073773E-02
-2.94312E-01,-1.063092E-02
-2.94306E-01,-1.060040E-02
-2.94300E-01,-1.058514E-02
-2.94294E-01,-1.055463E-02
-2.94288E-01,-1.050885E-02
-2.94282E-01,-1.041730E-02
-2.94276E-01,-1.026471E-02
-2.94270E-01,-9.974792E-03
-2.94264E-01,-9.913757E-03
-2.94258E-01,-9.593323E-03
-2.94252E-01,-9.135559E-03
-2.94246E-01,-8.769348E-03
-2.94240E-01,-8.494690E-03
-2.94234E-01,-8.189514E-03
-2.94228E-01,-8.143738E-03
-2.94222E-01,-7.884338E-03
-2.94216E-01,-7.609680E-03
-2.94210E-01,-7.304504E-03
-2.94204E-01,-7.014587E-03
-2.94198E-01,-6.846741E-03
-2.94192E-01,-6.663635E-03
-2.94186E-01,-6.495789E-03
-2.94180E-01,-6.236389E-03
-2.94174E-01,-6.099060E-03
-2.94168E-01,-6.022766E-03
-2.94162E-01,-6.083801E-03
-2.94156E-01,-6.099060E-03
-2.94150E-01,-6.068542E-03
-2.94144E-01,-5.839661E-03
-2.94138E-01,-5.610779E-03
-2.94132E-01,-5.244568E-03
-2.94126E-01,-4.924133E-03
-2.94120E-01,-4.542664E-03
-2.94114E-01,-4.130676E-03
-2.94108E-01,-3.856018E-03
-2.94102E-01,-3.505066E-03
-2.94096E-01,-3.169373E-03
-2.94090E-01,-2.864197E-03
-2.94084E-01,-2.604797E-03
-2.94078E-01,-2.223328E-03
-2.94072E-01,-2.040222E-03
-2.94066E-01,-1.689270E-03
-2.94060E-01,-1.338318E-03
-2.94054E-01,-1.078918E-03
-2.94048E-01,-8.042603E-04
-2.94042E-01,-5.601196E-04
-2.94036E-01,-2.702026E-04
-2.94030E-01,6.549072E-05
-2.94024E-01,3.401489E-04
-2.94018E-01,7.673950E-04
-2.94012E-01,1.133606E-03
-2.94006E-01,1.286194E-03
-2.94000E-01,1.423523E-03
-2.93994E-01,1.515076E-03
-2.93988E-01,1.667664E-03
-2.93982E-01,1.774475E-03
-2.93976E-01,1.789734E-03
-2.93970E-01,1.927063E-03
-2.93964E-01,1.942322E-03
-2.93958E-01,2.003357E-03
-2.93952E-01,1.942322E-03
-2.93946E-01,1.911804E-03
-2.93940E-01,1.820251E-03
-2.93934E-01,1.866028E-03
-2.93928E-01,2.003357E-03
-2.93922E-01,2.064392E-03
-2.93916E-01,2.049133E-03
-2.93910E-01,1.927063E-03
-2.93904E-01,1.866028E-03
-2.93898E-01,1.667664E-03
-2.93892E-01,1.377747E-03
-2.93886E-01,1.194641E-03
-2.93880E-01,1.087830E-03
-2.93874E-01,9.047241E-04
-2.93868E-01,7.368774E-04
-2.93862E-01,5.079956E-04
-2.93856E-01,4.011841E-04
-2.93850E-01,4.469604E-04
-2.93844E-01,4.927368E-04
-2.93838E-01,6.300659E-04
-2.93832E-01,6.453247E-04
-2.93826E-01,6.605835E-04
-2.93820E-01,6.605835E-04
-2.93814E-01,7.826538E-04
-2.93808E-01,9.810181E-04
-2.93802E-01,1.072571E-03
-2.93796E-01,1.255676E-03
-2.93790E-01,1.316711E-03
-2.93784E-01,1.469299E-03
-2.93778E-01,1.530334E-03
-2.93772E-01,1.484558E-03
-2.93766E-01,1.499817E-03
-2.93760E-01,1.499817E-03
-2.93754E-01,1.454041E-03
-2.93748E-01,1.499817E-03
-2.93742E-01,1.438782E-03
-2.93736E-01,1.469299E-03
-2.93730E-01,1.515076E-03
-2.93724E-01,1.301453E-03
-2.93718E-01,9.962769E-04
-2.93712E-01,6.453247E-04
-2.93706E-01,4.927368E-04
-2.93700E-01,2.485962E-04
-2.93694E-01,1.723022E-04
-2.93688E-01,1.417847E-04
-2.93682E-01,1.971436E-05
-2.93676E-01,-7.183838E-05
-2.93670E-01,-5.657959E-05
-2.93664E-01,-2.606201E-05
-2.93658E-01,1.265259E-04
-2.93652E-01,4.164429E-04
-2.93646E-01,7.063599E-04
-2.93640E-01,9.962769E-04
-2.93634E-01,1.164124E-03
-2.93628E-01,1.209900E-03
-2.93622E-01,1.301453E-03
-2.93616E-01,1.209900E-03
-2.93610E-01,1.225159E-03
-2.93604E-01,1.270935E-03
-2.93598E-01,1.377747E-03
-2.93592E-01,1.621887E-03
-2.93586E-01,1.637146E-03
-2.93580E-01,1.515076E-03
-2.93574E-01,1.362488E-03
-2.93568E-01,9.352417E-04
-2.93562E-01,8.131714E-04
-2.93556E-01,6.911011E-04
-2.93550E-01,5.690308E-04
-2.93544E-01,6.300659E-04
-2.93538E-01,6.148071E-04
-2.93532E-01,6.148071E-04
-2.93526E-01,4.774780E-04
-2.93520E-01,4.317017E-04
-2.93514E-01,4.011841E-04
-2.93508E-01,4.927368E-04
-2.93502E-01,6.453247E-04
-2.93496E-01,9.199829E-04
-2.93490E-01,1.225159E-03
-2.93484E-01,1.301453E-03
-2.93478E-01,1.331970E-03
-2.93472E-01,1.316711E-03
-2.93466E-01,1.484558E-03
-2.93460E-01,1.515076E-03
-2.93454E-01,1.576111E-03
-2.93448E-01,1.591370E-03
-2.93442E-01,1.377747E-03
-2.93436E-01,1.255676E-03
-2.93430E-01,1.133606E-03
-2.93424E-01,1.057312E-03
-2.93418E-01,1.148865E-03
-2.93412E-01,1.393005E-03
-2.93406E-01,1.637146E-03
-2.93400E-01,1.698181E-03
-2.93394E-01,1.927063E-03
-2.93388E-01,2.094910E-03
-2.93382E-01,2.171204E-03
-2.93376E-01,2.262756E-03
-2.93370E-01,2.339050E-03
-2.93364E-01,2.522156E-03
-2.93358E-01,2.613708E-03
-2.93352E-01,2.796814E-03
-2.93346E-01,2.796814E-03
-2.93340E-01,2.903625E-03
-2.93334E-01,3.056213E-03
-2.93328E-01,3.254578E-03
-2.93322E-01,3.330872E-03
-2.93316E-01,3.437683E-03
-2.93310E-01,3.498718E-03
-2.93304E-01,3.468201E-03
-2.93298E-01,3.483459E-03
-2.93292E-01,3.697083E-03
-2.93286E-01,3.910706E-03
-2.93280E-01,4.246399E-03
-2.93274E-01,4.521057E-03
-2.93268E-01,4.582092E-03
-2.93262E-01,4.658386E-03
-2.93256E-01,4.688904E-03
-2.93250E-01,4.734680E-03
-2.93244E-01,4.627869E-03
-2.93238E-01,4.521057E-03
-2.93232E-01,4.383728E-03
-2.93226E-01,4.429504E-03
-2.93220E-01,4.521057E-03
-2.93214E-01,4.566833E-03
-2.93208E-01,4.734680E-03
-2.93202E-01,4.917786E-03
-2.93196E-01,5.146667E-03
-2.93190E-01,5.283997E-03
-2.93184E-01,5.467102E-03
-2.93178E-01,5.634949E-03
-2.93172E-01,5.787537E-03
-2.93166E-01,5.863831E-03
-2.93160E-01,5.879089E-03
-2.93154E-01,5.940125E-03
-2.93148E-01,5.879089E-03
-2.93142E-01,5.802795E-03
-2.93136E-01,5.787537E-03
-2.93130E-01,5.726501E-03
-2.93124E-01,5.680725E-03
-2.93118E-01,5.695984E-03
-2.93112E-01,5.650208E-03
-2.93106E-01,5.665466E-03
-2.93100E-01,5.680725E-03
-2.93094E-01,5.772278E-03
-2.93088E-01,5.818054E-03
-2.93082E-01,5.848572E-03
-2.93076E-01,5.818054E-03
-2.93070E-01,5.634949E-03
-2.93064E-01,5.482361E-03
-2.93058E-01,5.406067E-03
-2.93052E-01,5.421326E-03
-2.93046E-01,5.375549E-03
-2.93040E-01,5.390808E-03
-2.93034E-01,5.436584E-03
-2.93028E-01,5.528137E-03
-2.93022E-01,5.436584E-03
-2.93016E-01,5.497620E-03
-2.93010E-01,5.375549E-03
-2.93004E-01,5.406067E-03
-2.92998E-01,5.375549E-03
-2.92992E-01,5.329773E-03
-2.92986E-01,5.314514E-03
-2.92980E-01,5.192444E-03
-2.92974E-01,5.024597E-03
-2.92968E-01,4.780457E-03
-2.92962E-01,4.688904E-03
-2.92956E-01,4.688904E-03
-2.92950E-01,4.521057E-03
-2.92944E-01,4.429504E-03
-2.92938E-01,4.276917E-03
-2.92932E-01,4.078552E-03
-2.92926E-01,3.864929E-03
-2.92920E-01,3.666565E-03
-2.92914E-01,3.559753E-03
-2.92908E-01,3.712341E-03
-2.92902E-01,3.788635E-03
-2.92896E-01,3.834412E-03
-2.92890E-01,3.849670E-03
-2.92884E-01,3.742859E-03
-2.92878E-01,3.559753E-03
-2.92872E-01,3.361389E-03
-2.92866E-01,3.163025E-03
-2.92860E-01,3.147766E-03
-2.92854E-01,3.010437E-03
-2.92848E-01,2.812073E-03
-2.92842E-01,2.567932E-03
-2.92836E-01,2.369568E-03
-2.92830E-01,1.972839E-03
-2.92824E-01,1.454041E-03
-2.92818E-01,9.657593E-04
-2.92812E-01,4.469604E-04
-2.92806E-01,-2.396851E-04
-2.92800E-01,-6.821899E-04
-2.92794E-01,-1.216248E-03
-2.92788E-01,-1.826599E-03
-2.92782E-01,-2.192810E-03
-2.92776E-01,-2.833679E-03
-2.92770E-01,-3.444031E-03
-2.92764E-01,-3.886536E-03
-2.92758E-01,-4.329041E-03
-2.92752E-01,-4.756287E-03
-2.92746E-01,-5.214050E-03
-2.92740E-01,-5.702332E-03
-2.92734E-01,-6.053284E-03
-2.92728E-01,-6.511047E-03
-2.92722E-01,-6.846741E-03
-2.92716E-01,-7.273987E-03
-2.92710E-01,-7.655457E-03
-2.92704E-01,-8.036926E-03
-2.92698E-01,-8.357361E-03
-2.92692E-01,-8.632019E-03
-2.92686E-01,-8.998230E-03
-2.92680E-01,-9.257629E-03
-2.92674E-01,-9.822205E-03
-2.92668E-01,-1.040204E-02
-2.92662E-01,-1.075299E-02
-2.92656E-01,-1.113446E-02
-2.92650E-01,-1.169904E-02
-2.92644E-01,-1.195844E-02
-2.92638E-01,-1.220258E-02
-2.92632E-01,-1.256879E-02
-2.92626E-01,-1.296552E-02
-2.92620E-01,-1.331647E-02
-2.92614E-01,-1.359113E-02
-2.92608E-01,-1.375897E-02
-2.92602E-01,-1.378949E-02
-2.92596E-01,-1.386578E-02
-2.92590E-01,-1.374371E-02
-2.92584E-01,-1.359113E-02
-2.92578E-01,-1.337750E-02
-2.92572E-01,-1.308759E-02
-2.92566E-01,-1.295026E-02
-2.92560E-01,-1.282819E-02
-2.92554E-01,-1.290448E-02
-2.92548E-01,-1.272137E-02
-2.92542E-01,-1.252301E-02
-2.92536E-01,-1.252301E-02
-2.92530E-01,-1.247723E-02
-2.92524E-01,-1.226361E-02
-2.92518E-01,-1.226361E-02
-2.92512E-01,-1.215680E-02
-2.92506E-01,-1.208051E-02
-2.92500E-01,-1.227887E-02
-2.92494E-01,-1.223309E-02
-2.92488E-01,-1.221783E-02
-2.92482E-01,-1.235516E-02
-2.92476E-01,-1.256879E-02
-2.92470E-01,-1.281293E-02
-2.92464E-01,-1.296552E-02
-2.92458E-01,-1.316388E-02
-2.92452E-01,-1.340802E-02
-2.92446E-01,-1.362164E-02
-2.92440E-01,-1.382001E-02
-2.92434E-01,-1.395734E-02
-2.92428E-01,-1.421674E-02
-2.92422E-01,-1.439984E-02
-2.92416E-01,-1.447614E-02
-2.92410E-01,-1.439984E-02
-2.92404E-01,-1.435406E-02
-2.92398E-01,-1.439984E-02
-2.92392E-01,-1.435406E-02
-2.92386E-01,-1.429303E-02
-2.92380E-01,-1.410992E-02
-2.92374E-01,-1.397260E-02
-2.92368E-01,-1.366742E-02
-2.92362E-01,-1.351483E-02
-2.92356E-01,-1.339276E-02
-2.92350E-01,-1.317914E-02
-2.92344E-01,-1.296552E-02
-2.92338E-01,-1.275189E-02
-2.92332E-01,-1.259930E-02
-2.92326E-01,-1.253827E-02
-2.92320E-01,-1.250775E-02
-2.92314E-01,-1.238568E-02
-2.92308E-01,-1.204999E-02
-2.92302E-01,-1.180585E-02
-2.92296E-01,-1.150067E-02
-2.92290E-01,-1.116498E-02
-2.92284E-01,-1.087506E-02
-2.92278E-01,-1.049359E-02
-2.92272E-01,-1.043256E-02
-2.92266E-01,-1.021893E-02
-2.92260E-01,-1.006635E-02
-2.92254E-01,-9.913757E-03
-2.92248E-01,-9.715393E-03
-2.92242E-01,-9.486511E-03
-2.92236E-01,-9.181335E-03
-2.92230E-01,-8.906677E-03
-2.92224E-01,-8.815125E-03
-2.92218E-01,-8.647278E-03
-2.92212E-01,-8.342102E-03
-2.92206E-01,-7.975891E-03
-2.92200E-01,-7.716492E-03
-2.92194E-01,-7.457092E-03
-2.92188E-01,-7.151917E-03
-2.92182E-01,-6.999329E-03
-2.92176E-01,-6.907776E-03
-2.92170E-01,-6.541565E-03
-2.92164E-01,-6.175354E-03
-2.92158E-01,-5.778625E-03
-2.92152E-01,-5.641296E-03
-2.92146E-01,-5.595520E-03
-2.92140E-01,-5.580261E-03
-2.92134E-01,-5.366638E-03
-2.92128E-01,-5.137756E-03
-2.92122E-01,-4.695251E-03
-2.92116E-01,-4.298523E-03
-2.92110E-01,-3.794983E-03
-2.92104E-01,-3.138855E-03
-2.92098E-01,-2.650574E-03
-2.92092E-01,-2.131775E-03
-2.92086E-01,-1.826599E-03
-2.92080E-01,-1.353577E-03
-2.92074E-01,-8.347778E-04
-2.92068E-01,-2.091675E-04
-2.92062E-01,4.164429E-04
-2.92056E-01,1.011536E-03
-2.92050E-01,1.728699E-03
-2.92044E-01,2.537415E-03
-2.92038E-01,3.468201E-03
-2.92032E-01,4.444763E-03
-2.92026E-01,5.314514E-03
-2.92020E-01,6.123230E-03
-2.92014E-01,7.084534E-03
-2.92008E-01,8.091614E-03
-2.92002E-01,9.113953E-03
-2.91996E-01,1.025836E-02
-2.91990E-01,1.164691E-02
-2.91984E-01,1.297443E-02
-2.91978E-01,1.428668E-02
-2.91972E-01,1.544635E-02
-2.91966E-01,1.685016E-02
-2.91960E-01,1.817767E-02
-2.91954E-01,1.927631E-02
-2.91948E-01,2.034442E-02
-2.91942E-01,2.138202E-02
-2.91936E-01,2.219073E-02
-2.91930E-01,2.286212E-02
-2.91924E-01,2.357928E-02
-2.91918E-01,2.428119E-02
-2.91912E-01,2.475421E-02
-2.91906E-01,2.504413E-02
-2.91900E-01,2.530353E-02
-2.91894E-01,2.545612E-02
-2.91888E-01,2.551715E-02
-2.91882E-01,2.553241E-02
-2.91876E-01,2.534930E-02
-2.91870E-01,2.519672E-02
-2.91864E-01,2.489154E-02
-2.91858E-01,2.455585E-02
-2.91852E-01,2.431171E-02
-2.91846E-01,2.399127E-02
-2.91840E-01,2.396075E-02
-2.91834E-01,2.399127E-02
-2.91828E-01,2.408282E-02
-2.91822E-01,2.438800E-02
-2.91816E-01,2.473895E-02
-2.91810E-01,2.537982E-02
-2.91804E-01,2.602069E-02
-2.91798E-01,2.687518E-02
-2.91792E-01,2.789752E-02
-2.91786E-01,2.905719E-02
-2.91780E-01,3.020160E-02
-2.91774E-01,3.146808E-02
-2.91768E-01,3.268878E-02
-2.91762E-01,3.410785E-02
-2.91756E-01,3.574054E-02
-2.91750E-01,3.725116E-02
-2.91744E-01,3.873126E-02
-2.91738E-01,4.004352E-02
-2.91732E-01,4.137103E-02
-2.91726E-01,4.246967E-02
-2.91720E-01,4.349200E-02
-2.91714E-01,4.442279E-02
-2.91708E-01,4.530780E-02
-2.91702E-01,4.578082E-02
-2.91696E-01,4.625385E-02
-2.91690E-01,4.652850E-02
-2.91684E-01,4.666583E-02
-2.91678E-01,4.655902E-02
-2.91672E-01,4.637592E-02
-2.91666E-01,4.611652E-02
-2.91660E-01,4.576556E-02
-2.91654E-01,4.532306E-02
-2.91648E-01,4.494159E-02
-2.91642E-01,4.454486E-02
-2.91636E-01,4.398029E-02
-2.91630E-01,4.369037E-02
-2.91624E-01,4.318683E-02
-2.91618E-01,4.263751E-02
-2.91612E-01,4.230182E-02
-2.91606E-01,4.214923E-02
-2.91600E-01,4.211871E-02
-2.91594E-01,4.214923E-02
-2.91588E-01,4.210345E-02
-2.91582E-01,4.204242E-02
-2.91576E-01,4.207294E-02
-2.91570E-01,4.205768E-02
-2.91564E-01,4.193561E-02
-2.91558E-01,4.201190E-02
-2.91552E-01,4.211871E-02
-2.91546E-01,4.240863E-02
-2.91540E-01,4.268329E-02
-2.91534E-01,4.285114E-02
-2.91528E-01,4.295795E-02
-2.91522E-01,4.277484E-02
-2.91516E-01,4.260699E-02
-2.91510E-01,4.253070E-02
-2.91504E-01,4.240863E-02
-2.91498E-01,4.208820E-02
-2.91492E-01,4.173724E-02
-2.91486E-01,4.124896E-02
-2.91480E-01,4.077594E-02
-2.91474E-01,4.039447E-02
-2.91468E-01,3.996722E-02
-2.91462E-01,3.976886E-02
-2.91456E-01,3.946368E-02
-2.91450E-01,3.920428E-02
-2.91444E-01,3.906696E-02
-2.91438E-01,3.905170E-02
-2.91432E-01,3.908221E-02
-2.91426E-01,3.909747E-02
-2.91420E-01,3.920428E-02
-2.91414E-01,3.938739E-02
-2.91408E-01,3.963153E-02
-2.91402E-01,3.987567E-02
-2.91396E-01,4.018085E-02
-2.91390E-01,4.033344E-02
-2.91384E-01,4.066913E-02
-2.91378E-01,4.094379E-02
-2.91372E-01,4.131000E-02
-2.91366E-01,4.158466E-02
-2.91360E-01,4.175250E-02
-2.91354E-01,4.188983E-02
-2.91348E-01,4.210345E-02
-2.91342E-01,4.224078E-02
-2.91336E-01,4.236285E-02
-2.91330E-01,4.248492E-02
-2.91324E-01,4.260699E-02
-2.91318E-01,4.260699E-02
-2.91312E-01,4.254596E-02
-2.91306E-01,4.246967E-02
-2.91300E-01,4.242389E-02
-2.91294E-01,4.243915E-02
-2.91288E-01,4.243915E-02
-2.91282E-01,4.237811E-02
-2.91276E-01,4.243915E-02
-2.91270E-01,4.246967E-02
-2.91264E-01,4.259174E-02
-2.91258E-01,4.268329E-02
-2.91252E-01,4.277484E-02
-2.91246E-01,4.288165E-02
-2.91240E-01,4.295795E-02
-2.91234E-01,4.289691E-02
-2.91228E-01,4.286639E-02
-2.91222E-01,4.272906E-02
-2.91216E-01,4.269855E-02
-2.91210E-01,4.274432E-02
-2.91204E-01,4.256122E-02
-2.91198E-01,4.248492E-02
-2.91192E-01,4.230182E-02
-2.91186E-01,4.216449E-02
-2.91180E-01,4.217975E-02
-2.91174E-01,4.205768E-02
-2.91168E-01,4.198138E-02
-2.91162E-01,4.187457E-02
-2.91156E-01,4.185931E-02
-2.91150E-01,4.176776E-02
-2.91144E-01,4.173724E-02
-2.91138E-01,4.167621E-02
-2.91132E-01,4.152362E-02
-2.91126E-01,4.143207E-02
-2.91120E-01,4.115741E-02
-2.91114E-01,4.091327E-02
-2.91108E-01,4.076068E-02
-2.91102E-01,4.063861E-02
-2.91096E-01,4.050128E-02
-2.91090E-01,4.034869E-02
-2.91084E-01,4.040973E-02
-2.91078E-01,4.034869E-02
-2.91072E-01,4.028766E-02
-2.91066E-01,4.022662E-02
-2.91060E-01,4.018085E-02
-2.91054E-01,4.024188E-02
-2.91048E-01,4.028766E-02
-2.91042E-01,4.011981E-02
-2.91036E-01,4.007404E-02
-2.91030E-01,3.998248E-02
-2.91024E-01,4.010455E-02
-2.91018E-01,4.011981E-02
-2.91012E-01,4.031818E-02
-2.91006E-01,4.050128E-02
-2.91000E-01,4.074542E-02
-2.90994E-01,4.085223E-02
-2.90988E-01,4.092853E-02
-2.90982E-01,4.091327E-02
-2.90976E-01,4.085223E-02
-2.90970E-01,4.103534E-02
-2.90964E-01,4.115741E-02
-2.90958E-01,4.131000E-02
-2.90952E-01,4.159991E-02
-2.90946E-01,4.187457E-02
-2.90940E-01,4.210345E-02
-2.90934E-01,4.217975E-02
-2.90928E-01,4.208820E-02
-2.90922E-01,4.211871E-02
-2.90916E-01,4.208820E-02
-2.90910E-01,4.227130E-02
-2.90904E-01,4.251544E-02
-2.90898E-01,4.263751E-02
-2.90892E-01,4.275958E-02
-2.90886E-01,4.285114E-02
-2.90880E-01,4.309528E-02
-2.90874E-01,4.321735E-02
-2.90868E-01,4.344623E-02
-2.90862E-01,4.382770E-02
-2.90856E-01,4.414813E-02
-2.90850E-01,4.431598E-02
-2.90844E-01,4.445331E-02
-2.90838E-01,4.449908E-02
-2.90832E-01,4.456012E-02
-2.90826E-01,4.462115E-02
-2.90820E-01,4.480426E-02
-2.90814E-01,4.480426E-02
-2.90808E-01,4.478900E-02
-2.90802E-01,4.475848E-02
-2.90796E-01,4.456012E-02
-2.90790E-01,4.436176E-02
-2.90784E-01,4.427020E-02
-2.90778E-01,4.405658E-02
-2.90772E-01,4.396503E-02
-2.90766E-01,4.391925E-02
-2.90760E-01,4.379718E-02
-2.90754E-01,4.369037E-02
-2.90748E-01,4.359882E-02
-2.90742E-01,4.344623E-02
-2.90736E-01,4.352252E-02
-2.90730E-01,4.361407E-02
-2.90724E-01,4.365985E-02
-2.90718E-01,4.370563E-02
-2.90712E-01,4.353778E-02
-2.90706E-01,4.343097E-02
-2.90700E-01,4.347675E-02
-2.90694E-01,4.340045E-02
-2.90688E-01,4.329364E-02
-2.90682E-01,4.324786E-02
-2.90676E-01,4.327838E-02
-2.90670E-01,4.330890E-02
-2.90664E-01,4.338519E-02
-2.90658E-01,4.335468E-02
-2.90652E-01,4.324786E-02
-2.90646E-01,4.312579E-02
-2.90640E-01,4.311053E-02
-2.90634E-01,4.303424E-02
-2.90628E-01,4.301898E-02
-2.90622E-01,4.301898E-02
-2.90616E-01,4.320209E-02
-2.90610E-01,4.311053E-02
-2.90604E-01,4.298846E-02
-2.90598E-01,4.295795E-02
-2.90592E-01,4.285114E-02
-2.90586E-01,4.246967E-02
-2.90580E-01,4.224078E-02
-2.90574E-01,4.207294E-02
-2.90568E-01,4.179828E-02
-2.90562E-01,4.176776E-02
-2.90556E-01,4.173724E-02
-2.90550E-01,4.159991E-02
-2.90544E-01,4.143207E-02
-2.90538E-01,4.129474E-02
-2.90532E-01,4.123370E-02
-2.90526E-01,4.098956E-02
-2.90520E-01,4.074542E-02
-2.90514E-01,4.027240E-02
-2.90508E-01,3.992145E-02
-2.90502E-01,3.969257E-02
-2.90496E-01,3.943317E-02
-2.90490E-01,3.917377E-02
-2.90484E-01,3.892963E-02
-2.90478E-01,3.856342E-02
-2.90472E-01,3.838031E-02
-2.90466E-01,3.813617E-02
-2.90460E-01,3.776996E-02
-2.90454E-01,3.749530E-02
-2.90448E-01,3.708331E-02
-2.90442E-01,3.690021E-02
-2.90436E-01,3.656451E-02
-2.90430E-01,3.606097E-02
-2.90424E-01,3.574054E-02
-2.90418E-01,3.543536E-02
-2.90412E-01,3.500812E-02
-2.90406E-01,3.456561E-02
-2.90400E-01,3.421466E-02
-2.90394E-01,3.384845E-02
-2.90388E-01,3.340594E-02
-2.90382E-01,3.294818E-02
-2.90376E-01,3.241412E-02
-2.90370E-01,3.191058E-02
-2.90364E-01,3.134601E-02
-2.90358E-01,3.070514E-02
-2.90352E-01,3.004901E-02
-2.90346E-01,2.924030E-02
-2.90340E-01,2.861469E-02
-2.90334E-01,2.823322E-02
-2.90328E-01,2.776019E-02
-2.90322E-01,2.724139E-02
-2.90316E-01,2.695148E-02
